,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,340.472,279.484,345.133,279.49,345.125,279.461,345.183,279.389,345.148,279.465,345.188,279.354,345.232,279.373,345.273,284.408,345.202,284.534,345.219,284.431
neck,340.516,319.94,340.436,319.974,340.508,319.942,340.521,315.017,340.525,315.048,345.142,314.979,345.169,315.005,345.229,315.055,345.238,319.968,345.255,315.076
RShoulder,304.612,325.086,304.548,325.105,304.548,325.085,304.6,324.981,304.581,325.03,304.635,320.104,304.657,320.111,304.634,324.995,304.649,325.036,304.658,324.979
RElbow,289.657,375.733,294.535,375.603,294.531,375.63,294.539,375.612,294.537,375.648,294.579,375.624,294.59,375.596,294.465,375.64,289.659,375.702,289.597,375.762
RWrist,320.083,340.135,335.061,335.16,340.082,335.259,340.137,335.162,335.278,335.223,340.169,335.145,340.248,330.169,340.098,325.145,335.29,335.039,330.212,340.105
LShoulder,380.88,309.992,380.809,314.844,380.896,310.039,380.854,310.02,380.882,310.021,380.913,310.004,380.945,310.047,381.06,314.853,381.042,314.893,381.076,314.858
LElbow,390.906,375.837,391.036,380.576,391.023,375.835,391.054,375.887,391.034,380.633,391.059,380.647,391.047,380.645,390.952,380.793,391.037,380.846,391.103,380.862
LWrist,340.011,365.583,340.063,365.633,335.266,360.565,340.087,365.608,340.089,360.603,340.124,360.668,340.072,365.552,340.042,360.58,340.035,360.603,335.308,360.517
MidHip,350.509,426.675,350.386,431.514,350.637,426.767,350.521,426.706,350.49,426.726,350.482,426.709,350.465,426.715,350.549,426.746,350.596,426.722,350.6,431.537
RHip,335.022,426.764,330.09,431.58,335.061,431.554,330.201,426.795,330.155,426.792,330.164,426.773,330.138,426.775,335.03,426.778,335.063,426.762,335.036,431.592
RKnee,289.622,391.211,294.562,391.029,289.527,391.166,289.619,391.157,294.525,391.164,294.51,391.104,294.667,391.065,294.602,391.132,294.57,391.132,289.602,396.006
RAnkle,309.776,472.272,309.931,472.277,315.016,472.28,309.877,472.277,304.976,472.273,309.96,472.276,309.821,472.277,304.944,472.276,309.862,472.275,314.899,472.283
LHip,380.897,426.574,380.827,426.722,385.721,426.639,380.956,426.601,380.956,426.629,380.941,426.629,380.922,426.642,380.973,426.688,381.0,426.657,381.018,426.733
LKnee,421.602,396.086,421.577,396.025,426.316,396.055,421.632,396.062,421.658,396.122,426.283,396.081,421.603,396.095,421.585,401.058,421.651,396.185,426.352,391.19
LAnkle,396.149,472.307,406.133,472.311,396.054,472.312,401.098,472.314,396.039,472.314,391.092,472.311,390.984,472.309,386.102,472.313,386.048,472.313,391.011,472.318
REye,339.985,269.278,340.08,269.268,340.049,269.254,340.108,269.218,340.084,269.278,340.112,269.216,340.15,269.234,340.182,269.357,340.132,269.447,340.178,269.376
LEye,345.433,269.22,345.535,269.229,345.531,269.192,345.575,264.445,345.548,269.19,345.574,264.423,345.621,264.438,345.67,269.238,345.589,269.356,345.635,269.292
REar,314.891,274.411,314.906,274.43,314.851,274.464,314.894,274.437,314.922,274.446,314.946,274.437,314.998,274.478,315.036,279.429,319.966,279.515,320.057,279.447
LEar,355.554,269.489,360.545,274.308,360.626,274.272,360.676,269.436,360.608,269.485,360.663,269.436,365.602,269.477,365.697,274.323,360.607,274.365,365.538,274.402
LBigToe,401.146,472.33,406.216,472.334,406.157,472.332,406.189,472.331,0.0,0.0,395.993,472.325,390.984,472.317,390.968,472.323,386.024,472.32,401.074,472.328
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,299.739,472.33,304.684,472.338,0.0,0.0,299.569,472.333,299.785,472.334,299.7,472.332,299.678,472.332,299.791,472.33,304.684,472.337
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.699,472.262,0.0,0.0,0.0,0.0,304.711,472.267,0.0,0.0,0.0,0.0
