,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.387,56.3929,380.862,269.417,355.555,274.282,355.609,269.443,370.607,269.368,375.614,269.206,370.69,269.248,375.618,269.275,375.723,269.192,375.734,269.199
neck,360.572,132.171,385.761,299.863,380.533,304.766,375.87,304.795,380.564,304.798,380.579,304.79,380.628,304.75,380.648,304.759,380.652,304.741,380.662,304.76
RShoulder,319.97,132.315,345.33,304.627,340.03,304.994,340.027,305.054,340.034,305.043,340.058,305.052,340.115,305.031,340.128,305.021,340.122,304.97,340.124,304.99
RElbow,304.731,193.28,305.021,355.536,304.575,365.646,299.934,365.669,304.647,365.576,304.611,365.71,304.776,370.627,304.683,370.699,304.579,370.602,304.551,365.714
RWrist,304.636,264.028,340.339,391.193,340.083,391.01,335.285,390.947,335.185,385.944,335.21,390.924,335.111,386.132,340.083,390.989,340.148,391.024,340.13,391.003
LShoulder,406.158,127.207,421.598,299.736,416.24,299.975,416.201,299.961,416.242,304.555,416.256,299.968,416.311,299.948,416.39,304.538,416.433,304.551,416.43,304.582
LElbow,421.335,188.261,431.707,370.747,426.624,370.772,426.65,370.787,426.651,370.803,426.596,370.751,426.628,370.769,426.656,370.802,426.777,375.605,431.534,375.591
LWrist,426.684,259.225,380.962,396.061,380.661,396.145,380.65,401.122,380.656,396.207,380.656,396.089,380.703,396.038,380.804,395.993,380.95,391.213,381.032,391.153
MidHip,375.646,259.32,391.084,406.17,386.107,421.177,390.904,421.164,386.006,421.191,385.76,421.317,386.014,421.21,385.711,416.438,380.941,421.193,380.949,421.358
RHip,345.154,259.326,375.633,401.217,365.641,421.239,370.627,421.248,360.625,421.247,355.493,421.369,365.57,421.276,355.419,421.16,350.424,421.2,350.453,421.366
RKnee,350.417,375.644,299.916,391.045,299.601,395.983,299.583,396.07,299.606,401.06,299.683,391.198,299.74,391.085,299.772,391.125,299.769,396.161,299.789,396.16
RAnkle,355.493,472.245,340.404,472.26,340.214,472.278,340.28,472.281,335.261,472.273,335.274,472.275,335.201,472.267,335.273,472.263,335.12,472.28,335.082,472.286
LHip,391.032,259.289,421.539,406.275,421.152,421.178,421.273,416.422,416.335,421.182,411.254,421.283,416.305,421.178,411.207,416.417,406.216,421.196,406.202,421.358
LKnee,390.976,375.792,426.685,406.127,426.544,401.061,426.322,401.098,426.656,401.16,436.76,396.109,431.702,401.114,431.724,401.152,436.665,396.191,436.741,396.168
LAnkle,380.872,472.24,411.335,472.27,421.33,472.272,421.354,472.273,416.229,472.267,421.575,472.278,426.422,472.275,421.458,472.269,436.561,472.293,436.571,472.3
REye,340.209,56.0968,375.729,264.305,345.575,264.412,345.606,264.362,350.607,264.28,355.6,264.156,350.619,264.166,355.566,264.187,360.582,264.125,360.601,264.128
LEye,350.512,51.1623,385.832,264.158,365.721,264.266,370.59,264.221,375.79,264.177,380.675,264.039,380.562,264.057,380.709,264.076,380.811,264.022,380.823,264.017
REar,335.163,61.3954,355.414,264.447,345.141,269.233,345.122,269.252,345.297,264.504,345.345,264.482,345.235,264.411,345.331,264.464,345.441,264.402,345.452,264.419
LEar,380.554,56.2581,396.001,264.113,380.89,264.247,380.86,264.224,385.686,264.216,385.847,264.061,385.838,264.065,385.958,264.079,386.059,264.036,386.094,264.017
LBigToe,385.878,472.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.569,472.321,436.631,472.32
LSmallToe,396.126,472.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.713,472.338,0.0,0.0
LHeel,380.61,472.26,0.0,0.0,421.475,472.289,421.516,472.29,416.399,472.277,426.557,472.297,426.657,472.289,426.579,472.288,446.676,472.317,441.712,472.317
RBigToe,0.0,0.0,340.163,472.23,335.208,472.248,335.269,472.252,335.088,472.244,335.231,472.243,335.108,472.24,335.23,472.238,0.0,0.0,335.065,472.26
RSmallToe,0.0,0.0,325.059,472.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,340.258,472.224,0.0,0.0,340.208,472.242,335.155,472.238,335.12,472.242,0.0,0.0,335.116,472.225,0.0,0.0,0.0,0.0
